2015-03-30 16:09:05 CEST FATAL:  el sistema de base de datos está iniciándose
2015-03-30 17:42:11 CEST LOG:  no se pudo recibir datos del cliente: unrecognized winsock error 10061
2015-03-30 17:50:41 CEST LOG:  no se pudo recibir datos del cliente: unrecognized winsock error 10061
2015-03-30 17:50:41 CEST LOG:  no se pudo recibir datos del cliente: unrecognized winsock error 10061
2015-03-30 18:15:13 CEST LOG:  se recibió petición de apagado rápido
2015-03-30 18:15:14 CEST LOG:  abortando transacciones activas
2015-03-30 18:15:16 CEST LOG:  apagando lanzador de autovacuum
2015-03-30 18:15:16 CEST ERROR:  cancelando la sentencia debido a una petición del usuario
2015-03-30 18:15:17 CEST ERROR:  cancelando la sentencia debido a una petición del usuario
2015-03-30 18:15:18 CEST LOG:  apagando lanzador de autovacuum
2015-03-30 18:15:22 CEST LOG:  proceso escritor de WAL (PID 6076) fue terminado por una excepción 0xC0000142
2015-03-30 18:15:22 CEST HINT:  Vea el archivo «ntstatus.h» para una descripción del valor hexadecimal.
2015-03-30 18:15:22 CEST LOG:  terminando todos los otros procesos de servidor activos
2015-03-30 18:15:26 CEST LOG:  apagado anormal del sistema de bases de datos
